p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.7491079158279796e-133,2.19708189925097,0.314,0.164,8.46120434333535e-129,cluster_2,CTSD
5.167432525261048e-139,2.04960598253422,0.374,0.221,1.5904323826248496e-134,cluster_2,PGLS
1.06376315366451e-135,1.96918855534252,0.374,0.222,3.274050234348609e-131,cluster_2,TALDO1
8.822791608340088e-187,1.45033640373825,0.596,0.448,2.7154788012149092e-182,cluster_2,S100A10
1.61118632774516e-142,1.7855960356908,0.274,0.116,4.95890927953404e-138,cluster_2,HLA-DQA2
2.7180084217592095e-135,1.89563540097785,0.384,0.229,8.365486320490508e-131,cluster_2,CD63
1.0217030562661199e-153,1.56755177912007,0.506,0.35,3.1445976665758693e-149,cluster_2,NFKBIA
1.88954220084916e-119,2.10103553993302,0.316,0.175,5.81563298577355e-115,cluster_2,CNPY3
3.060030741415519e-183,1.61471387776222,0.586,0.473,9.41816261592868e-179,cluster_2,PSMA7
9.22841900568632e-115,2.16881421470062,0.252,0.119,2.84032280157014e-110,cluster_2,CEBPB
2.1077902916734492e-211,1.39406892106044,0.645,0.537,6.48735695971254e-207,cluster_2,ARPC1B
2.03081334042024e-111,2.12415381570644,0.272,0.138,6.250437299145418e-107,cluster_2,CARD16
2.2016389792194e-123,1.58899847918085,0.451,0.309,6.77620445024146e-119,cluster_2,SRGN
2.31728861207927e-99,2.23431724433433,0.262,0.138,7.132150890257579e-95,cluster_2,SAT2
2.0337967063886695e-128,1.03250642239669,0.412,0.22,6.2596195029230586e-124,cluster_2,HLA-DPA1
7.21619323906648e-93,2.14367907810348,0.256,0.136,2.22099995511988e-88,cluster_2,POLE4
3.37491168779771e-9,0.3354999188336,0.256,0.382,1.0387303192703e-4,cluster_2,NDUFS5
5.2856271723490296e-11,0.265282193441683,0.236,0.357,1.62681033110558e-6,cluster_2,COX7A2
2.25945494854578e-12,0.293743448734559,0.184,0.286,6.9541504406342e-8,cluster_2,FIS1
2.4211443768773703e-9,0.446138683020267,0.247,0.37,7.45179816315315e-5,cluster_2,CCDC85B
3.03412363828105e-11,0.318709966141386,0.25,0.377,9.33842573390142e-7,cluster_2,JTB
1.8563466879573e-11,0.395061223015422,0.217,0.332,5.71346383619499e-7,cluster_2,PSMB1
3.06722777861405e-17,0.251196055953372,0.217,0.352,9.44031365701832e-13,cluster_2,YWHAB
1.9280782226848e-15,0.295194513538864,0.259,0.411,5.93423915377928e-11,cluster_2,SMDT1
2.31447654224432e-27,0.357345478442283,0.778,0.887,7.123495901719579e-23,cluster_2,CFL1
0,8.9084797634586,0.532,0.001,0,cluster_7,CYTL1
0,9.58280195497415,0.477,0,0,cluster_7,EGFL7
0,6.16013397114475,0.722,0.009,0,cluster_7,SOX4
0,6.97478688529782,0.634,0.005,0,cluster_7,PRSS57
0,6.43964657404543,0.69,0.014,0,cluster_7,SPINK2
0,12.0352733689361,0.319,0,0,cluster_7,CD34
0,11.7490653560632,0.301,0,0,cluster_7,GATA2
0,5.57807230961581,0.647,0.017,0,cluster_7,RP11-620J15.3
0,13.6557911094666,0.257,0,0,cluster_7,RP11-354E11.2
0,10.1796953602842,0.279,0,0,cluster_7,CRHBP
0,2.99168223593241,0.95,0.127,0,cluster_7,AIF1
0,6.97280767403795,0.342,0.001,0,cluster_7,FCER1A
0,9.0660268799056,0.259,0,0,cluster_7,HOXA9
0,6.02801450111767,0.386,0.005,0,cluster_7,TSC22D1
0,2.9067645408111,0.785,0.079,0,cluster_7,LST1
0,5.63263701388461,0.325,0.002,0,cluster_7,RAB13
0,5.64441523120033,0.325,0.003,0,cluster_7,IL18
0,3.39890969358316,0.521,0.026,0,cluster_7,RNF130
0,2.45750563876969,0.785,0.125,0,cluster_7,TXN
0,2.57848177628232,0.68,0.079,0,cluster_7,STMN1
0,2.97569487175438,0.557,0.04,0,cluster_7,LYL1
0,6.11786364167217,0.25,0.002,0,cluster_7,MDK
0,5.22946067747088,0.287,0.002,0,cluster_7,NFE2
0,2.16152428022072,0.85,0.174,0,cluster_7,UQCRB
0,2.85084492417603,0.556,0.044,0,cluster_7,DDAH2
0,2.59150846096617,0.636,0.074,0,cluster_7,EBPL
0,3.85120360126376,0.392,0.014,0,cluster_7,MYL6B
0,2.60668226357775,0.694,0.14,0,cluster_7,SERPINB1
0,2.47236938098514,0.972,0.423,0,cluster_7,ZFAS1
0,2.11998435281098,0.767,0.143,0,cluster_7,TKT
0,2.84244201659492,0.51,0.052,0,cluster_7,ITM2C
0,1.93841318129027,0.944,0.275,0,cluster_7,GPX1
0,2.11523802150909,0.739,0.126,0,cluster_7,SNRPE
0,2.15847184768123,0.881,0.288,0,cluster_7,SNHG7
0,4.56645458516435,0.278,0.005,0,cluster_7,LAPTM4B
0,1.9191174755983,0.84,0.192,0,cluster_7,MT-ND3
0,1.99195245397309,0.792,0.17,0,cluster_7,TALDO1
0,3.9848976363226,0.317,0.01,0,cluster_7,CDK6
0,4.45866939293055,0.27,0.003,0,cluster_7,IL1B
0,2.43025169667666,0.515,0.033,0,cluster_7,CST3
0,2.59931184477191,0.488,0.041,0,cluster_7,IGFBP7
0,1.79163849161635,0.944,0.322,0,cluster_7,GSTP1
0,2.32401030800661,0.539,0.068,0,cluster_7,CAT
0,4.36256165622381,0.252,0.005,0,cluster_7,ANKRD28
0,2.17748976227015,0.536,0.066,0,cluster_7,ESD
0,3.61691511439127,0.288,0.01,0,cluster_7,MGST2
0,2.28115916606081,0.49,0.05,0,cluster_7,HSBP1
0,3.41388609227364,0.303,0.012,0,cluster_7,MPP1
0,1.86352276639142,0.65,0.12,0,cluster_7,HMGA1
0,3.84062421608999,0.265,0.01,0,cluster_7,RAMP1
0,3.17279905918225,0.319,0.02,0,cluster_7,GSN
0,2.86370033673786,0.352,0.021,0,cluster_7,MBOAT7
0,3.56263413739379,0.274,0.01,0,cluster_7,PTMS
0,2.34106231566922,0.407,0.033,0,cluster_7,YBX3
0,1.87545004768628,0.541,0.08,0,cluster_7,PSMA4
0,1.88122906276576,0.531,0.072,0,cluster_7,COMT
0,1.64278866953334,0.853,0.333,0,cluster_7,HSP90AB1
0,1.14298879765791,0.903,0.156,0,cluster_7,HLA-DRA
0,2.08028582102661,0.452,0.048,0,cluster_7,LGALS9
0,2.30967080505549,0.394,0.031,0,cluster_7,SPI1
0,3.03471377722196,0.293,0.017,0,cluster_7,FABP5
0,1.71058571030567,0.588,0.105,0,cluster_7,OSTC
0,1.54161054650372,0.665,0.145,0,cluster_7,SNRPF
0,1.46631730002532,0.802,0.268,0,cluster_7,SNHG8
0,1.5524672894465,0.883,0.379,0,cluster_7,EIF3E
0,1.59691967834224,0.62,0.131,0,cluster_7,HSD17B11
0,3.05859657285464,0.265,0.011,0,cluster_7,RAB34
0,1.35146279975906,0.831,0.273,0,cluster_7,LSM7
0,1.45333797835476,0.676,0.158,0,cluster_7,SNRPD1
0,1.43906594665993,0.675,0.153,0,cluster_7,TIMM13
0,2.81562068843408,0.282,0.018,0,cluster_7,PFDN4
0,2.64753390763947,0.298,0.018,0,cluster_7,CREG1
0,1.41002008902578,0.941,0.418,0,cluster_7,UQCRH
0,1.39696702415763,0.686,0.159,0,cluster_7,PYCARD
0,2.61934925494526,0.302,0.021,0,cluster_7,LEPROT
0,1.14915126120146,0.828,0.197,0,cluster_7,HLA-DPB1
0,1.63304010219385,0.529,0.087,0,cluster_7,SPINT2
0,1.46945526020011,0.617,0.131,0,cluster_7,TMEM256
0,1.98403724023832,0.406,0.047,0,cluster_7,YWHAE
0,1.46250136069034,0.621,0.136,0,cluster_7,RPL22L1
0,1.60056183876203,0.534,0.092,0,cluster_7,NDUFS4
0,2.45600178633129,0.313,0.025,0,cluster_7,MPST
0,2.77618162826293,0.27,0.02,0,cluster_7,FHL1
0,1.36018256996268,0.669,0.166,0,cluster_7,APEX1
0,1.75742543649015,0.453,0.066,0,cluster_7,SERPINB6
0,1.57570312988716,0.511,0.091,0,cluster_7,PTRHD1
0,1.33273680234972,0.803,0.315,0,cluster_7,CALM2
0,1.23214073523977,0.712,0.185,0,cluster_7,CD63
0,2.6130242415809,0.272,0.027,0,cluster_7,LYZ
0,1.0943112902567,0.757,0.172,0,cluster_7,HLA-DPA1
0,2.49070490215112,0.274,0.02,0,cluster_7,HHEX
0,2.62660263727487,0.257,0.017,0,cluster_7,GLUL
0,2.06814469521904,0.338,0.034,0,cluster_7,HEBP1
0,1.43767424934998,0.576,0.141,0,cluster_7,CD164
0,1.34283983819396,0.59,0.13,0,cluster_7,NENF
0,2.09905987197798,0.329,0.036,0,cluster_7,RP11-304L19.5
0,1.35324827412277,0.598,0.145,0,cluster_7,IMPDH2
0,1.95936349100421,0.35,0.041,0,cluster_7,SLC39A3
0,1.19787636951028,0.744,0.239,0,cluster_7,RPL39
0,1.15514189017474,0.76,0.239,0,cluster_7,COX5A
0,1.8371442023414,0.32,0.123,0,cluster_8,LEF1
0,1.80264807131953,0.328,0.136,0,cluster_8,CCR7
0,1.06964349126268,0.766,0.471,0,cluster_8,CD3E
0,1.19268088889762,0.546,0.309,0,cluster_8,CD27
0,1.36511871977609,0.367,0.2,0,cluster_8,PIK3IP1
0,1.09201308750361,0.62,0.414,0,cluster_8,GIMAP7
0,1.28654198103947,0.448,0.274,0,cluster_8,SELL
0,1.45954013781419,0.28,0.134,0,cluster_8,MAL
0,1.00898563807051,0.643,0.446,0,cluster_8,NOSIP
0,0.887289889621397,0.864,0.681,0,cluster_8,LDHB
0,0.600437149833764,0.698,0.485,0,cluster_8,CD3D
0,0.8712466530752,0.485,0.342,0,cluster_8,LCK
0,0.968947638487829,0.374,0.248,0,cluster_8,LAT
0,0.918560400600485,0.384,0.281,0,cluster_8,RGS10
0,0.608598722630143,0.57,0.417,0,cluster_8,CD7
0,0.823084979149067,0.877,0.767,0,cluster_8,BTG1
0,0.734042380447024,0.888,0.777,0,cluster_8,JUNB
0,0.403531575152501,0.917,0.725,0,cluster_8,LTB
0,2.21293248647721,0.877,0.385,0,cluster_4,IL32
0,2.23281834690791,0.35,0.091,0,cluster_4,AQP3
0,2.09860926457072,0.367,0.105,0,cluster_4,ANXA2
0,1.09667528802762,0.904,0.562,0,cluster_4,S100A4
0,1.22243777065765,0.7,0.407,0,cluster_4,S100A10
0,1.34189708080459,0.602,0.352,0,cluster_4,GSTK1
0,1.57729844981424,0.328,0.138,0,cluster_4,TRADD
0,1.60236652497631,0.323,0.137,0,cluster_4,CORO1B
0,1.56504239823485,0.311,0.122,0,cluster_4,DOK2
0,1.60329202327333,0.289,0.109,0,cluster_4,SIT1
0,1.14886859086032,0.565,0.317,0,cluster_4,COTL1
0,1.28142436422018,0.424,0.207,0,cluster_4,CD2
0,1.12721929481985,0.808,0.569,0,cluster_4,VIM
0,1.10086972966011,0.631,0.392,0,cluster_4,CD99
0,0.781218945482642,0.771,0.486,0,cluster_4,CD3D
0,0.763273531630944,0.775,0.488,0,cluster_4,CD3E
0,1.15214650916987,0.413,0.238,0,cluster_4,PLP2
0,1.0840637059049,0.353,0.173,0,cluster_4,LGALS1
0,0.948877826169017,0.431,0.246,0,cluster_4,LAT
0,1.03614982970176,0.324,0.156,0,cluster_4,S100A11
0,1.10066837228203,0.385,0.227,0,cluster_4,S1PR4
0,0.863070784847325,0.542,0.341,0,cluster_4,LCK
0,0.993363490800272,0.445,0.274,0,cluster_4,PKM
0,0.887746445729604,0.885,0.709,0,cluster_4,GAPDH
0,1.03753202398296,0.416,0.266,0,cluster_4,ANXA1
0,1.18553910430985,0.258,0.127,0,cluster_4,SPOCK2
0,0.771716943280308,0.935,0.734,0,cluster_4,LTB
0,1.028453050738,0.373,0.226,0,cluster_4,ARHGDIA
0,0.861214440050827,0.544,0.37,0,cluster_4,IL2RG
0,0.829748846122584,0.704,0.525,0,cluster_4,DUSP1
0,0.806551049374534,0.635,0.451,0,cluster_4,EVL
0,0.856799821084232,0.678,0.516,0,cluster_4,ARPC1B
0,0.816187263160625,0.602,0.438,0,cluster_4,TAGLN2
0,0.812600957200966,0.772,0.608,0,cluster_4,IER2
0,0.826076026143566,0.934,0.776,0,cluster_4,JUNB
0,0.952074942569309,0.943,0.807,0,cluster_4,SH3BGRL3
4.24601372493198e-293,0.877253939787841,0.343,0.204,1.30683810425956e-293,cluster_4,IL7R
0,0.76445812249144,0.43,0.278,0,cluster_4,CRIP1
0,0.897581589985533,0.44,0.311,0,cluster_4,LDHA
0,0.728458724980174,0.69,0.535,0,cluster_4,EMP3
0,0.704114698407798,0.493,0.333,0,cluster_4,CD27
0,0.79508786894672,0.532,0.393,0,cluster_4,ZFP36
0,0.739265520602084,0.667,0.52,0,cluster_4,HSPA8
5.93879967964814e-293,0.76998613480384,0.427,0.289,1.82784376540211e-293,cluster_4,KLF6
0,0.75832766385861,0.573,0.436,0,cluster_4,TSC22D3
3.65793674317315e-269,0.953481996121657,0.33,0.209,1.12583977081383e-264,cluster_4,BTG2
3.20102292682821e-269,0.986395736465144,0.292,0.176,9.85210836419186e-265,cluster_4,DNAJB1
0,0.754910295178689,0.882,0.752,0,cluster_4,FXYD5
4.6450631430086e-294,0.773089644778649,0.546,0.418,1.4296575341551897e-291,cluster_4,FOS
2.35666017283914e-266,0.92540521538453,0.286,0.167,7.2533286799643e-262,cluster_4,TUBA4A
9.08832918049394e-253,1.02234919543286,0.29,0.177,2.79720595517242e-248,cluster_4,DDIT4
0,0.692004359444909,0.713,0.584,0,cluster_4,JUN
0,0.587882425551784,0.68,0.529,0,cluster_4,CALM1
0,0.792532687858915,0.918,0.806,0,cluster_4,UBC
2.0049992143737894e-279,0.672480707486627,0.499,0.362,6.17098658199964e-275,cluster_4,ISG20
0,0.508062134143188,0.771,0.609,0,cluster_4,S100A6
1.29557142543781e-268,0.75665114434721,0.46,0.344,3.9875097332124805e-264,cluster_4,PPP1CA
0,0.725872253716412,0.874,0.768,0,cluster_4,ACTG1
0,0.569944931849116,0.916,0.79,0,cluster_4,CD52
0,0.498205425809321,0.841,0.697,0,cluster_4,LDHB
3.628170807665579e-288,0.676110677057527,0.547,0.436,1.11667841118331e-283,cluster_4,CAPZB
0,0.640041449107345,0.833,0.725,0,cluster_4,CORO1A
5.78148254997324e-250,0.655567639636694,0.421,0.294,1.7794246992307597e-245,cluster_4,SRGN
1.54999730751277e-236,0.802236027786386,0.462,0.354,4.77058171306279e-232,cluster_4,UCP2
1.71856014068905e-230,0.760354739545044,0.3,0.184,5.2893844010127485e-226,cluster_4,GIMAP4
5.686561382850198e-228,0.747740831140477,0.304,0.187,1.750209862413629e-223,cluster_4,FLT3LG
9.98601076518725e-252,0.618475632299655,0.519,0.398,3.07349439330933e-247,cluster_4,TRAF3IP3
1.62732537594455e-256,0.56962131491228,0.568,0.44,5.00858204208214e-252,cluster_4,CLIC1
7.64350218433716e-282,0.605849749660128,0.593,0.484,2.35251710229529e-277,cluster_4,ALDOA
0,0.562466338892318,0.719,0.611,0,cluster_4,PPDPF
1.38338380835549e-293,0.571169197381265,0.668,0.566,4.25777868535653e-293,cluster_4,RAC2
0,0.553773443699791,0.742,0.638,0,cluster_4,ITM2B
7.74246805274065e-230,0.65673478307602,0.508,0.403,2.3829768172725196e-225,cluster_4,LY6E
0,0.497373738411791,0.794,0.692,0,cluster_4,PTPRCAP
2.2390200499248093e-198,0.645727065507897,0.416,0.305,6.891255909658568e-194,cluster_4,TBC1D10C
1.84647631803819e-248,0.547461597344969,0.597,0.496,5.6830848116579494e-244,cluster_4,CNBP
2.1812321891757893e-216,0.451762508174488,0.467,0.36,6.713396431845237e-212,cluster_4,TSPO
1.32908071283868e-162,0.409313548716569,0.554,0.439,4.09064461797489e-158,cluster_4,GIMAP7
5.2586275195238484e-138,0.432716964498693,0.323,0.222,1.6185003779590495e-133,cluster_4,CD247
0,3.60896271142491,0.921,0.12,0,cluster_5,CCL5
0,4.56839536906808,0.535,0.03,0,cluster_5,GZMK
0,1.87289817317595,0.847,0.124,0,cluster_5,NKG7
0,2.30506491986673,0.682,0.112,0,cluster_5,GZMA
0,2.26776518792211,0.647,0.113,0,cluster_5,CST7
0,2.68950059234033,0.503,0.108,0,cluster_5,LYAR
0,3.22029811134427,0.294,0.049,0,cluster_5,GZMH
0,1.7367074833719,0.687,0.253,0,cluster_5,CTSW
0,2.32919232209571,0.336,0.079,0,cluster_5,CD8A
0,1.83829458278377,0.459,0.181,0,cluster_5,DUSP2
0,1.17828991663918,0.521,0.103,0,cluster_5,GNLY
0,1.13805005367948,0.839,0.443,0,cluster_5,IL32
0,1.16957734653655,0.83,0.479,0,cluster_5,HCST
0,2.01055706567814,0.258,0.079,0,cluster_5,NCR3
0,1.35577131646579,0.484,0.229,0,cluster_5,ID2
0,1.21347424262818,0.386,0.14,0,cluster_5,HOPX
0,1.21952364009854,0.771,0.543,0,cluster_5,DUSP1
0,0.896153613067881,0.91,0.601,0,cluster_5,S100A4
1.53757426954764e-252,1.06430466780011,0.518,0.273,4.7323460868137295e-248,cluster_5,GZMM
8.707470217801069e-248,0.735734831277758,0.79,0.517,2.67998518363481e-243,cluster_5,CD3D
1.0208897058331296e-203,1.40959543079397,0.295,0.129,3.142094336613209e-199,cluster_5,C12orf75
1.8978245404540695e-225,0.894173026692704,0.643,0.419,5.84112437060955e-221,cluster_5,CD99
4.14072766099041e-250,0.903596926085446,0.778,0.596,1.2744331594996298e-245,cluster_5,JUN
3.93228287726383e-180,1.40539276479642,0.278,0.124,1.21027802396426e-175,cluster_5,PPP2R5C
4.15099768983973e-183,1.07920918223248,0.534,0.346,1.27759406897887e-178,cluster_5,NFKBIA
4.865385188661809e-197,0.980258387082106,0.348,0.157,1.49746825336633e-192,cluster_5,CD8B
9.716512041187899e-176,1.15410331613297,0.327,0.156,2.9905480760368086e-171,cluster_5,CD3G
3.375561866613399e-158,0.86725612989421,0.474,0.28,1.0389304313062699e-153,cluster_5,ANXA1
7.941468557143718e-235,0.571356549980999,0.817,0.626,2.444225192517699e-230,cluster_5,S100A6
9.870823721542437e-133,1.14937776584363,0.29,0.149,3.03804212501633e-128,cluster_5,ARL4C
1.49558784712879e-137,0.776029157857727,0.482,0.303,4.603120275892979e-133,cluster_5,KLF6
1.0775379325458697e-120,0.905703459853118,0.552,0.408,3.316446248789689e-116,cluster_5,ZFP36
2.104156969384759e-139,0.626564313156034,0.713,0.545,6.47617432037242e-135,cluster_5,CALM1
8.032332746519538e-107,0.836430866177108,0.42,0.273,2.4721913727237798e-102,cluster_5,PPP1R15A
1.88280230285105e-99,0.929781496714906,0.346,0.212,5.794888927714959e-95,cluster_5,CD69
6.760249505996718e-112,0.60157386284144,0.624,0.452,2.080669592955669e-107,cluster_5,CLIC1
3.70050938072371e-97,0.712852299579724,0.475,0.321,1.1389427771991399e-92,cluster_5,CXCR4
9.112569432037232e-79,1.10815650523089,0.272,0.164,2.80466661979242e-74,cluster_5,CITED2
2.8309905328144e-89,0.783381273507838,0.555,0.432,8.713222661896151e-85,cluster_5,FOS
2.23525371432852e-83,0.787183096909364,0.376,0.25,6.879663881960331e-79,cluster_5,PTPRC
2.24745429325824e-81,0.771082093762877,0.35,0.22,6.917214823790209e-77,cluster_5,IL7R
2.0631959660505198e-98,0.483191754373705,0.613,0.445,6.350104544310287e-94,cluster_5,S100A10
1.81117204826772e-123,0.493090924689911,0.82,0.703,5.574425330158398e-119,cluster_5,PTPRCAP
3.7687057831023296e-136,0.370791487401722,0.901,0.767,1.1599322659232396e-131,cluster_5,CYBA
2.1041071732766703e-68,0.969295123437932,0.275,0.175,6.47602105791095e-64,cluster_5,HSPA5
4.979328972288939e-60,0.669943902062984,0.348,0.235,1.5325378710910899e-55,cluster_5,CD2
2.91137926288386e-93,0.411689559919888,0.833,0.729,8.960643095303948e-89,cluster_5,MYL12A
3.73953464507204e-62,0.565084554499316,0.525,0.413,1.15095397306027e-57,cluster_5,ZFP36L2
5.768006669698661e-61,0.562549255029456,0.482,0.375,1.77527709279985e-56,cluster_5,GUK1
3.2649410663249197e-62,0.303653398468645,0.704,0.524,1.00488356139348e-57,cluster_5,CD3E
1.2858660940492e-59,0.476671378608805,0.428,0.308,3.95763866426464e-55,cluster_5,SRGN
9.24369103769415e-58,0.39231248399673,0.659,0.554,2.84502322758151e-53,cluster_5,EMP3
1.5209857564030795e-43,0.417473742877271,0.498,0.391,4.6812899610574e-39,cluster_5,IL2RG
0,9.27125849584381,0.66,0.003,0,cluster_1,MS4A1
0,6.61278105298129,0.943,0.037,0,cluster_1,CD79A
0,10.6332400911537,0.492,0.001,0,cluster_1,TCL1A
0,5.58701201351347,0.902,0.067,0,cluster_1,CD79B
0,10.3031506615028,0.414,0.001,0,cluster_1,LINC00926
0,4.47008371472101,0.997,0.128,0,cluster_1,HLA-DRA
0,11.0214742873115,0.338,0,0,cluster_1,FCER2
0,8.98278081863237,0.383,0.001,0,cluster_1,VPREB3
0,4.19664617700453,0.945,0.136,0,cluster_1,HLA-DPA1
0,4.41532633310995,0.768,0.059,0,cluster_1,HLA-DQA1
0,4.70738872779421,0.697,0.048,0,cluster_1,HLA-DQA2
0,3.81156059237162,0.964,0.166,0,cluster_1,HLA-DPB1
0,3.6496817178849,0.98,0.166,0,cluster_1,HLA-DRB1
0,3.58307432491367,0.892,0.126,0,cluster_1,HLA-DRB5
0,4.24876010781132,1,0.415,0,cluster_1,CD74
0,7.64311366323681,0.288,0.004,0,cluster_1,BANK1
0,7.56027859209523,0.275,0.004,0,cluster_1,IGLL5
0,3.49663261009984,0.652,0.085,0,cluster_1,HLA-DQB1
0,6.42468857466132,0.264,0.004,0,cluster_1,BLK
0,4.08913511641607,0.432,0.037,0,cluster_1,HLA-DMB
0,5.14736444835981,0.29,0.015,0,cluster_1,P2RX5
0,3.1751341700369,0.532,0.087,0,cluster_1,HLA-DMA
0,4.58025777695575,0.337,0.032,0,cluster_1,EAF2
0,3.99252604972383,0.371,0.026,0,cluster_1,LY86
0,4.7716331036344,0.295,0.015,0,cluster_1,IRF8
0,4.37971917426415,0.327,0.023,0,cluster_1,HVCN1
0,3.04062584509645,0.459,0.078,0,cluster_1,NCF1
0,4.11280475824827,0.263,0.033,0,cluster_1,PDLIM1
0,3.29568594167556,0.308,0.046,0,cluster_1,CYB561A3
0,2.2180786925398,0.972,0.631,0,cluster_1,CD37
0,2.36555505446793,0.287,0.08,0,cluster_1,SNX2
0,1.20848428934471,0.478,0.284,0,cluster_1,POLD4
0,1.17856980913993,0.45,0.271,0,cluster_1,SNX3
0,1.20203772968439,0.337,0.172,0,cluster_1,CHCHD10
0,0.987387395469851,0.626,0.435,0,cluster_1,TSC22D3
0,1.08911601835101,0.428,0.261,0,cluster_1,PPP1R15A
0,0.949289214583693,0.663,0.485,0,cluster_1,LAPTM5
0,1.06923743168493,0.32,0.162,0,cluster_1,CTSS
0,0.987579865592961,0.478,0.309,0,cluster_1,CXCR4
0,0.73210780984311,0.954,0.741,0,cluster_1,LTB
0,0.803569432790302,0.762,0.602,0,cluster_1,ARPC3
