p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,5.42281472110399,0.261,0.02,0,cluster_3,HS1BP3
0,5.33269992548146,0.318,0.035,0,cluster_3,RASIP1
0,5.23761059068935,0.348,0.025,0,cluster_3,SRPX
0,5.1865932333336,0.538,0.087,0,cluster_3,SAMD9
0,5.16790619842256,0.355,0.035,0,cluster_3,LIMS2
0,5.14273911516521,0.69,0.129,0,cluster_3,MTCL1
0,5.07788089718607,0.31,0.023,0,cluster_3,SH2D3C
0,5.02465865921476,0.395,0.069,0,cluster_3,TRIM23
0,5.01854160854863,0.821,0.164,0,cluster_3,TEN1-CDK3
0,4.98303632836489,0.293,0.025,0,cluster_3,ZNF576
5.27816433923255e-289,5.24406727689225,0.255,0.031,1.1725969896039e-284,cluster_3,ZBTB38
0,4.8796122377373,0.643,0.103,0,cluster_3,NPDC1
0,4.80047269918679,0.283,0.021,0,cluster_3,CTSF
0,4.78676906673206,0.589,0.093,0,cluster_3,IFI44
1.23417598331143e-293,4.63346925753527,0.341,0.055,2.74184536452468e-293,cluster_3,GALNT18
4.402460612319319e-292,4.74992466945977,0.251,0.029,9.780506496328598e-288,cluster_3,OASL
0,4.53770127851332,0.642,0.159,0,cluster_3,ENG
5.0278683522629384e-273,5.07100919625519,0.268,0.037,1.11699123313873e-268,cluster_3,PADI2
0,4.51704555222037,0.554,0.114,0,cluster_3,ICAM2
0,4.46079896363475,0.411,0.062,0,cluster_3,AZIN2
0,4.41345501734347,0.435,0.049,0,cluster_3,GZF1
0,4.35292172526294,0.839,0.141,0,cluster_3,TIMP3
0,4.31905929015523,0.725,0.169,0,cluster_3,DSPP
0,4.14792126567902,0.639,0.187,0,cluster_3,NHERF2
0,3.81539504415839,0.296,0.016,0,cluster_3,ARID3B
0,3.79324844205942,0.839,0.137,0,cluster_3,CAV1
5.37795940887671e-270,4.27657487196349,0.36,0.075,1.19476746227605e-265,cluster_3,FOXP2
0,3.76360714630681,0.791,0.242,0,cluster_3,OTUD3
0,3.74538638708711,0.616,0.101,0,cluster_3,IK
0,3.68773383149971,0.663,0.175,0,cluster_3,DDX28
0,3.66524728705678,0.295,0.034,0,cluster_3,CLDN10
0,3.65523584545808,0.264,0.026,0,cluster_3,PLEKHG7
0,3.65154408474095,0.508,0.097,0,cluster_3,ITM2A
0,3.65079827460169,0.702,0.195,0,cluster_3,TFPI
6.68639214217481e-293,3.74996072578089,0.254,0.029,1.48544887830555e-289,cluster_3,GIMAP4
0,3.57733808875851,0.676,0.241,0,cluster_3,CR2
0,3.55050023876816,0.624,0.161,0,cluster_3,ARIH2
0,3.53146633830879,0.365,0.051,0,cluster_3,CMTM4
0,3.5300468789341,0.533,0.078,0,cluster_3,ALOXE3
0,3.42757785268581,0.821,0.396,0,cluster_3,ARID3A
0,3.42725857205314,0.869,0.326,0,cluster_3,CLMN
0,3.42382038130148,0.717,0.186,0,cluster_3,FKBP10
4.43536348272885e-255,4.05578463174493,0.37,0.085,9.85360351323041e-251,cluster_3,TM4SF20
0,3.3416029894735,0.654,0.218,0,cluster_3,BTNL3
0,7.56523566686624,0.377,0.004,0,cluster_2,ZNF562
0,7.07917775042931,0.807,0.024,0,cluster_2,GSAP
0,7.06574686737937,0.76,0.049,0,cluster_2,LURAP1
0,6.56616442396987,0.399,0.005,0,cluster_2,TP63
0,6.37655819421877,0.815,0.052,0,cluster_2,EMC4
0,6.06359402683087,0.896,0.084,0,cluster_2,ZNF700
0,5.59905683900618,0.278,0.004,0,cluster_2,CCDC74A
0,5.38436882998101,0.396,0.02,0,cluster_2,PCBP3-AS1
0,5.15704298979893,0.388,0.012,0,cluster_2,PDCD1LG2
0,5.08483549947507,0.335,0.007,0,cluster_2,PKP1
0,4.74690458194774,0.322,0.008,0,cluster_2,DSC1
0,4.61455778696348,0.433,0.022,0,cluster_2,TNC
0,4.40962498077209,0.537,0.037,0,cluster_2,PTPRZ1
0,4.40269841618497,0.347,0.034,0,cluster_2,FGFBP2
0,4.38955126282317,0.458,0.022,0,cluster_2,KRTAP19-8
0,4.29024678797675,0.309,0.016,0,cluster_2,CRYL1
0,4.21033247247839,0.255,0.013,0,cluster_2,TNFAIP8
0,4.17973205572789,0.329,0.012,0,cluster_2,TOP2A
0,4.05842328884702,0.29,0.011,0,cluster_2,FAT2
0,4.03014038145465,0.42,0.02,0,cluster_2,ZNF552
0,3.9433319913383,0.353,0.045,0,cluster_2,TVP23A
0,3.92868033724915,0.31,0.017,0,cluster_2,RAI1-AS1
0,3.91980427110876,0.281,0.017,0,cluster_2,HBD
0,3.86411660470155,0.417,0.034,0,cluster_2,COL22A1
0,3.71676023593504,0.286,0.016,0,cluster_2,TBCEL
0,3.71027339115911,0.268,0.018,0,cluster_2,FERMT1
0,3.59005564322175,0.282,0.018,0,cluster_2,ANXA7
0,3.56120685552797,0.44,0.039,0,cluster_2,ZDHHC11B
0,3.54972966453869,0.376,0.026,0,cluster_2,CDH3
0,3.54760736964986,0.331,0.024,0,cluster_2,LINC02267
0,3.46535969854714,0.278,0.021,0,cluster_2,FHIT
0,3.4596203535458,0.471,0.046,0,cluster_2,PYURF
0,3.32950325955435,0.499,0.065,0,cluster_2,PMVK
0,3.32569560396409,0.314,0.028,0,cluster_2,GK
0,3.30246210808989,0.679,0.128,0,cluster_2,MSRA
0,3.28559947928934,0.431,0.039,0,cluster_2,FGFR3
0,3.26355039713477,0.35,0.024,0,cluster_2,DNASE2B
0,3.26042126469077,0.267,0.029,0,cluster_2,TBC1D3G
0,3.25909853378988,0.413,0.087,0,cluster_2,KLF4
0,3.25429851752536,0.279,0.017,0,cluster_2,INSYN2A
0,3.17210429490139,0.26,0.026,0,cluster_2,POLR1HASP
0,3.16273849055731,0.32,0.036,0,cluster_2,PIWIL3
0,3.14850506272218,0.788,0.131,0,cluster_2,UBE2G1
0,3.13113460384688,0.439,0.051,0,cluster_2,ZBTB1
0,3.12270097404276,0.271,0.019,0,cluster_2,TFEB
0,3.12100496614926,0.317,0.026,0,cluster_2,C7
0,3.09098048514121,0.277,0.027,0,cluster_2,PUDP
0,3.08533709280168,0.36,0.048,0,cluster_2,IMPA1
0,3.03150727528566,0.336,0.035,0,cluster_2,NECTIN1
0,3.02281239577455,0.541,0.076,0,cluster_2,PYGO2
0,3.01862268323605,0.598,0.117,0,cluster_2,HMGB3
0,2.98932978278465,0.572,0.087,0,cluster_2,H2BC26
0,2.98705833101489,0.369,0.033,0,cluster_2,PIMREG
0,2.97561872222552,0.275,0.03,0,cluster_2,CRIPT
0,2.95383219468522,0.555,0.068,0,cluster_2,MLPH
0,2.88789586322523,0.645,0.081,0,cluster_2,ZKSCAN7
0,2.88562356360838,0.472,0.076,0,cluster_2,BTG1
0,2.82226596486813,0.254,0.025,0,cluster_2,AGRN
0,2.81899821022706,0.694,0.17,0,cluster_2,RSBN1L
0,2.77718076322158,0.32,0.03,0,cluster_2,YIPF3
0,2.70256350777778,0.936,0.342,0,cluster_2,KRT15
0,2.68198987574526,0.458,0.069,0,cluster_2,UTP25
0,2.66430756856417,0.498,0.118,0,cluster_2,RCHY1
0,2.65419537718222,0.261,0.023,0,cluster_2,TMEM40
0,2.64285615288387,0.28,0.033,0,cluster_2,SERTAD4
0,2.62377861934333,0.464,0.073,0,cluster_2,DOK7
0,2.60924678800149,0.504,0.077,0,cluster_2,MOCS2
0,2.60518672118192,0.265,0.032,0,cluster_2,PSG8
0,2.570777403705,0.323,0.055,0,cluster_2,GSTO2
0,2.52531596122886,0.464,0.071,0,cluster_2,FMO2
0,2.52313153956143,0.619,0.203,0,cluster_2,BEND6
0,2.52114869698326,0.862,0.281,0,cluster_2,CLECL1P
0,2.49719313260761,0.704,0.192,0,cluster_2,SCN2B
0,2.49608838387382,0.417,0.081,0,cluster_2,CYP2J2
0,2.4948855553259,0.344,0.044,0,cluster_2,CABLES1
0,2.4759400367204,0.323,0.044,0,cluster_2,LTB4R2
0,2.47560757141,0.478,0.068,0,cluster_2,CCDC57
0,2.46909072480227,0.272,0.04,0,cluster_2,SULT2B1
0,2.44234514311705,0.465,0.065,0,cluster_2,WBP2
2.34915057381175e-293,2.46911399542091,0.311,0.062,5.21887291478019e-293,cluster_2,ANOS1
0,2.43728154012084,0.43,0.087,0,cluster_2,CATSPER1
0,2.43610978563061,0.905,0.298,0,cluster_2,ARFGEF3
0,2.41849933931323,0.382,0.054,0,cluster_2,GPC1
0,2.40336502542478,0.56,0.108,0,cluster_2,ZNF678
0,2.38845522086215,0.88,0.42,0,cluster_2,TRMT10B
0,2.38352722235678,0.814,0.362,0,cluster_2,TSC22D1
0,2.37824484428729,0.274,0.035,0,cluster_2,CUL4B
0,2.37759253093656,0.269,0.037,0,cluster_2,CUL4A
0,2.36049707376646,0.504,0.08,0,cluster_2,SLC37A4
2.06107187953386e-293,2.35699054910956,0.295,0.052,4.57887728757242e-293,cluster_2,MARCHF9
0,2.35332446895783,0.326,0.053,0,cluster_2,FBXO6
0,2.32723698756007,0.534,0.114,0,cluster_2,LINC00525
0,2.32360720045657,0.337,0.048,0,cluster_2,EYA2
5.07840624151132e-293,2.35040800422676,0.276,0.046,1.12821873061415e-293,cluster_2,GPR83
0,2.30255131599553,0.3,0.038,0,cluster_2,ALDH1A3
0,2.30020757177128,0.36,0.053,0,cluster_2,ISYNA1
0,2.28930820939758,0.411,0.083,0,cluster_2,FOXK1
2.60460144791694e-293,2.3285587407204,0.274,0.046,5.786382576692259e-292,cluster_2,FZD7
0,2.22273607673602,0.6,0.174,0,cluster_2,ZNF205
0,2.20260297016858,0.397,0.074,0,cluster_2,IRAK1BP1
0,7.42825526880137,0.995,0.271,0,cluster_10,BMP1
0,7.36558674276706,0.819,0.025,0,cluster_10,PGC
0,7.35518136761138,0.985,0.107,0,cluster_10,NEUROG3
0,7.25730558574517,0.983,0.098,0,cluster_10,RGPD2
0,7.24396827072685,0.682,0.01,0,cluster_10,CYTL1
0,7.12432804507464,0.332,0.002,0,cluster_10,ROS1
0,7.05570173590436,0.343,0.003,0,cluster_10,CPB2
0,6.66328387471139,0.279,0.003,0,cluster_10,SFTPC
0,6.44720646143022,0.559,0.009,0,cluster_10,ANAPC10
0,6.38195014463698,0.992,0.061,0,cluster_10,NR1H2
0,6.32036264512925,0.927,0.039,0,cluster_10,DYDC2
0,6.24110638132842,0.592,0.009,0,cluster_10,LINC00567
0,6.08286629287224,0.86,0.026,0,cluster_10,LAMP3
0,6.04596488334428,0.306,0.004,0,cluster_10,RASGRF1
0,6.04091651794546,0.374,0.007,0,cluster_10,ENHO
0,6.01876036652549,0.551,0.011,0,cluster_10,TMEFF2
0,5.94020833666454,0.873,0.027,0,cluster_10,ADAMDEC1
0,5.82813828523715,0.486,0.008,0,cluster_10,CRTAC1
0,5.80218581872812,0.308,0.004,0,cluster_10,WWP1
0,5.79640848229992,0.281,0.005,0,cluster_10,LINC01558
0,5.69580989949366,1,0.139,0,cluster_10,USP39
0,5.68479534119592,0.772,0.025,0,cluster_10,KCTD5
0,5.68129522022688,0.272,0.004,0,cluster_10,HPN
0,5.63505295785863,0.633,0.015,0,cluster_10,UGT2B4
0,5.61298874259926,0.474,0.01,0,cluster_10,PDCD6-DT
0,5.48429018487406,0.49,0.011,0,cluster_10,VSIG4
0,5.44397068169335,0.992,0.053,0,cluster_10,PPIA
